submission_id,question,target_picture,context_picture,experiment_id,trial_type,problems,enjoyment,item,botresponse,trials,option2,option1,understand,text,sentence,optionLeft,syntax,ref_np,target,age,response,comments,education,target_size,name,languages,sex,RT,context,trial_number,attempts,item_noun,paraphrase,fairprice,correct,adj_cond,trial_name,adj,utterance
2993,What do you think your friend is saying it is big relative to?,images/great-dane-gift.png,images/dog-parade-basic2_stray_wLeash.png,42,critical,NA,1,dogs2,linda,NA,Great Danes,dogs,yes,Your friend points to something in the distance (not shown).,NA,0,pred,stray,Great Dane,21,dogs,NA,some_college,big,NA,English,female,9985,You and your friend take a walk in the city park and you see the following:,2,NA,dogs2_stray,It is big relative to other,1,NA,congruent,custom_main_text1,big,Your friend says: <br/><b>That stray is a big Great Dane.</b>
2993,What do you think your friend is saying it is big relative to?,images/eagle_filler.png,images/bird-parade-basic_filler.png,42,filler,NA,1,birds,linda,NA,eagles,birds,yes,Your friend points to something in the distance (not shown).,NA,0,pred,rescue,eagle,21,eagles,NA,some_college,big,NA,English,female,4381,You and your friend see the following:,3,NA,birds_rescue,It is big relative to other,1,NA,congruent,custom_main_text1,big,Your friend says: <br/><b>That's a big eagle.</b>
2993,What do you think your friend is saying it is big relative to?,images/sunflower.png,images/flower-parade-basic.png,42,critical,NA,1,flowers,linda,NA,sunflowers,flowers,yes,Your friend points to something in the distance (not shown).,NA,0,subj,present,sunflower,21,sunflowers,NA,some_college,big,NA,English,female,9808,You and your friend are at a garden store and you see the following:,4,NA,flowers_present,It is big relative to other,1,NA,congruent,custom_main_text1,big,Your friend says: <br/><b>That big sunflower is a present.</b>
2993,What do you think your friend is saying it is small relative to?,images/chihuahua_filler.png,images/dog-parade-basic_filler.png,42,filler,NA,1,dogs1,linda,NA,chihuahuas,dogs,yes,Your friend points to something in the distance (not shown).,NA,0,pred,service animal,chihuahua,21,chihuahuas,NA,some_college,small,NA,English,female,3572,You and your friend see the following:,5,NA,dogs1_service,It is small relative to other,1,NA,congruent,custom_main_text1,small,Your friend says: <br/><b>That's a small chihuahua.</b>
2993,What do you think your friend is saying it is small relative to?,images/pug_filler.png,images/dog-parade-basic2_filler2.png,42,filler,NA,1,dogs2,linda,NA,pugs,dogs,yes,Your friend points to something in the distance (not shown).,NA,0,subj,stray,pug,21,pugs,NA,some_college,small,NA,English,female,4363,You and your friend see the following:,6,NA,dogs2_stray,It is small relative to other,1,NA,congruent,custom_main_text1,small,Your friend says: <br/><b>That pug is small.</b>
2993,What do you think your friend is saying it is small relative to?,images/bonsai_stick.png,images/tree-parade-basic.png,42,critical,NA,1,trees,linda,NA,bonsais,trees,yes,Your friend points to something in the distance (not shown).,NA,0,pred,landmark,bonsai,21,bonsais,NA,some_college,small,NA,English,female,8049,You and your friend walk to your friend's cabin in a park for the first time. You want to memorize the path and you see the following:,7,NA,trees_landmark,It is small relative to other,1,NA,congruent,custom_main_text1,small,Your friend says: <br/><b>That landmark is a small bonsai.</b>
2993,What do you think your friend is saying it is big relative to?,images/redwood_filler.png,images/tree-parade-basic_filler.png,42,filler,NA,1,trees,linda,NA,redwoods,trees,yes,Your friend points to something in the distance (not shown).,NA,0,subj,landmark,redwood,21,redwoods,NA,some_college,big,NA,English,female,7227,You and your friend see the following:,8,NA,trees_landmark,It is big relative to other,1,NA,congruent,custom_main_text1,big,Your friend says: <br/><b>That redwood is big.</b>
2993,What do you think your friend is saying it is small relative to?,images/hummingbird.png,images/bird-parade-basic.png,42,critical,NA,1,birds,linda,NA,hummingbirds,birds,yes,Your friend points to something in the distance (not shown).,NA,0,subj,rescue,hummingbird,21,birds,NA,some_college,small,NA,English,female,11211,You visit your friend who works at an animal shelter and you see the following:,9,NA,birds_rescue,It is small relative to other,1,NA,congruent,custom_main_text1,small,Your friend says: <br/><b>That small hummingbird is a rescue.</b>
2993,What do you think your friend is saying it is big relative to?,images/doberman-rescue.png,images/dog-parade-basic-rescue.png,42,critical,NA,1,dogs1,linda,NA,dobermans,dogs,yes,Your friend points to something in the distance (not shown).,NA,0,pred,rescue,doberman,21,dobermans,NA,some_college,big,NA,English,female,3793,You visit your friend who works at an animal shelter and you see the following:,10,NA,dogs1_rescue,It is big relative to other,1,NA,congruent,custom_main_text1,big,Your friend says: <br/><b>That rescue is a big doberman.</b>
2993,What do you think your friend is saying it is big relative to?,images/sunflower_filler.png,images/flower-parade-basic_filler.png,42,filler,NA,1,flowers,linda,NA,sunflowers,flowers,yes,Your friend points to something in the distance (not shown).,NA,0,subj,landmark,sunflower,21,sunflowers,NA,some_college,big,NA,English,female,8981,You and your friend see the following:,11,NA,flowers_landmark,It is big relative to other,1,NA,congruent,custom_main_text1,big,Your friend says: <br/><b>That sunflower is big.</b>
2993,What do you think your friend is saying it is small relative to?,images/dandelion-landmark.png,images/flower-parade-basic-landmark.png,42,critical,NA,1,flowers,linda,NA,dandelions,flowers,yes,Your friend points to something in the distance (not shown).,NA,0,pred,landmark,dandelion,21,dandelions,NA,some_college,small,NA,English,female,13266,You and your friend walk to a cabin you are renting for the weekend for the first time. You go along the path and you see the following:,12,NA,flowers_landmark,It is small relative to other,1,NA,congruent,custom_main_text1,small,Your friend says: <br/><b>That landmark is a small dandelion.</b>
2993,What do you think your friend is saying it is small relative to?,images/dandelion_filler.png,images/flower-parade-basic_filler.png,42,filler,NA,1,flowers,linda,NA,dandelions,flowers,yes,Your friend points to something in the distance (not shown).,NA,0,pred,present,dandelion,21,dandelions,NA,some_college,small,NA,English,female,3228,You and your friend see the following:,13,NA,flowers_present,It is small relative to other,1,NA,congruent,custom_main_text1,small,Your friend says: <br/><b>That's a small dandelion.</b>
2993,What do you think your friend is saying it is big relative to?,images/doberman.png,images/dog-parade-basic.png,42,critical,NA,1,dogs1,linda,NA,dobermans,dogs,yes,Your friend points to something in the distance (not shown).,NA,0,subj,service animal,doberman,21,dobermans,NA,some_college,big,NA,English,female,3412,You and your friend are at an animal training ground and you see the following:,14,NA,dogs1_service,It is big relative to other,1,NA,congruent,custom_main_text1,big,Your friend says: <br/><b>That big doberman is a service animal.</b>
2993,What do you think your friend is saying it is small relative to?,images/chihuahua_filler.png,images/dog-parade-basic_filler.png,42,filler,NA,1,dogs1,linda,NA,chihuahuas,dogs,yes,Your friend points to something in the distance (not shown).,NA,0,subj,rescue,chihuahua,21,chihuahuas,NA,some_college,small,NA,English,female,2935,You and your friend see the following:,15,NA,dogs1_rescue,It is small relative to other,1,NA,congruent,custom_main_text1,small,Your friend says: <br/><b>That chihuahua is small.</b>
2993,What do you think your friend is saying it is big relative to?,images/skyscraper-landmark-filler.png,images/buildings-parade-basic_filler.png,42,filler,NA,1,buildings,linda,NA,skyscrapers,buildings,yes,Your friend points to something in the distance (not shown).,NA,0,pred,landmark,skyscraper,21,skyscrapers,NA,some_college,big,NA,English,female,7117,You and your friend see the following:,16,NA,buildings_landmark,It is big relative to other,1,NA,congruent,custom_main_text1,big,Your friend says: <br/><b>That's a big skyscraper.</b>
2992,<i>What do you think Speaker A meant? </i>,NA,NA,42,NA,No,1,NA,susan,1,NA,NA,yes,NA,"<b> Speaker A: ""The Empire State Building is tall.""</b>",NA,NA,NA,NA,19,buildings,NA,some_college,NA,comp_class_warmup,"English, Spanish",male,NA,In the main trials you will be asked to rephrase something a person said. The utterance will contain a word that is <i>relative</i> and your task is to figure out what it is relative to. <br /> <br /> For example: <br />,1,1,NA,The Empire State Building is tall relative to other,1.5,"buildings, skyscrapers, houses, constructions (choose one)",NA,comp_class_warmup,NA,NA
2992,What do you think your friend is saying it is small relative to?,images/pug_filler.png,images/dog-parade-basic2_filler.png,42,filler,No,1,dogs2,susan,NA,pugs,dogs,yes,Your friend points to something in the distance (not shown).,NA,0,pred,prize-winner,pug,19,dogs,NA,some_college,small,NA,"English, Spanish",male,9854,You and your friend see the following:,1,NA,dogs2_prize,It is small relative to other,1.5,NA,congruent,custom_main_text1,small,Your friend says: <br/><b>That's a small pug.</b>
2992,What do you think your friend is saying it is small relative to?,images/clownfish_net.png,images/fish-parade-basic.png,42,critical,No,1,fish,susan,NA,clownfish,fish,yes,Your friend points to something in the distance (not shown).,NA,0,subj,rescue,clownfish,19,fish,NA,some_college,small,NA,"English, Spanish",male,17322,You visit your friend who works as a marine biologist and you see the following:,2,NA,fish_rescue,It is small relative to other,1.5,NA,congruent,custom_main_text1,small,Your friend says: <br/><b>That small clownfish is a rescue.</b>
2992,What do you think your friend is saying it is big relative to?,images/tuna_filler.png,images/fish-parade-basic_filler.png,42,filler,No,1,fish,susan,NA,tunas,fish,yes,Your friend points to something in the distance (not shown).,NA,0,pred,rescue,tuna,19,fish,NA,some_college,big,NA,"English, Spanish",male,7905,You and your friend see the following:,3,NA,fish_rescue,It is big relative to other,1.5,NA,congruent,custom_main_text1,big,Your friend says: <br/><b>That's a big tuna.</b>
2992,What do you think your friend is saying it is big relative to?,images/great-dane-gift.png,images/dog-parade-basic2_stray_wLeash.png,42,critical,No,1,dogs2,susan,NA,Great Danes,dogs,yes,Your friend points to something in the distance (not shown).,NA,0,pred,stray,Great Dane,19,dogs,NA,some_college,big,NA,"English, Spanish",male,20853,You and your friend take a walk in the city park and you see the following:,4,NA,dogs2_stray,It is big relative to other,1.5,NA,congruent,custom_main_text1,big,Your friend says: <br/><b>That stray is a big Great Dane.</b>
2992,What do you think your friend is saying it is big relative to?,images/redwood_filler.png,images/tree-parade-basic_filler.png,42,filler,No,1,trees,susan,NA,redwoods,trees,yes,Your friend points to something in the distance (not shown).,NA,0,pred,landmark,redwood,19,redwoods,NA,some_college,big,NA,"English, Spanish",male,8686,You and your friend see the following:,5,NA,trees_landmark,It is big relative to other,1.5,NA,congruent,custom_main_text1,big,Your friend says: <br/><b>That's a big redwood.</b>
2992,What do you think your friend is saying it is small relative to?,images/pug_filler.png,images/dog-parade-basic2_filler2.png,42,filler,No,1,dogs2,susan,NA,pugs,dogs,yes,Your friend points to something in the distance (not shown).,NA,0,subj,stray,pug,19,pugs,NA,some_college,small,NA,"English, Spanish",male,19746,You and your friend see the following:,6,NA,dogs2_stray,It is small relative to other,1.5,NA,congruent,custom_main_text1,small,Your friend says: <br/><b>That pug is small.</b>
2992,What do you think your friend is saying it is small relative to?,images/dandelion.png,images/flower-parade-basic.png,42,critical,No,1,flowers,susan,NA,dandelions,flowers,yes,Your friend points to something in the distance (not shown).,NA,0,pred,present,dandelion,19,dandelions,NA,some_college,small,NA,"English, Spanish",male,7305,You and your friend are at a garden store and you see the following:,7,NA,flowers_present,It is small relative to other,1.5,NA,congruent,custom_main_text1,small,Your friend says: <br/><b>That present is a small dandelion.</b>
