trial_name,trial_number,attempts,response1,response2,response3,picture1,picture2,item,correct3,text,question1,question2,question3,response,name,trials,context,sentence,question,paraphrase,correct,RT,trial_type,context_picture,target_picture,target,target_size,ref_np,adj,adj_cond,syntax,utterance,workerid,startDate,startTime,botresponse,understand,age,sex,education,languages,enjoyment,problems,fairprice,comments,experiment_id
warmup2,1,1,doberman,pug,dogs,warmup/great-dane2.png,warmup/pug2.png,dogs2,dogs,Please label the pictures below.,This is a ,These are both ,This is a ,"NA","NA",NA,"NA","NA","NA","NA","NA",NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",workerid_0024,Tue Jun 23 2020 13:33:54 GMT-0700 (Pacific Daylight Time),1592944434613,jessica,yes,33,male,some_college,English,1,,2.00,,35
warmup2,1,2,great dane,pug,dogs,warmup/great-dane2.png,warmup/pug2.png,dogs2,dogs,Please label the pictures below.,This is a ,These are both ,This is a ,"NA","NA",NA,"NA","NA","NA","NA","NA",NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",workerid_0024,Tue Jun 23 2020 13:33:54 GMT-0700 (Pacific Daylight Time),1592944434613,jessica,yes,33,male,some_college,English,1,,2.00,,35
warmup2,2,1,hummingbird,eagle,birds,warmup/hummingbird2.png,warmup/eagle2.png,birds,birds,Please label the pictures below.,This is a ,These are both ,This is an ,"NA","NA",NA,"NA","NA","NA","NA","NA",NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",workerid_0024,Tue Jun 23 2020 13:33:54 GMT-0700 (Pacific Daylight Time),1592944434613,jessica,yes,33,male,some_college,English,1,,2.00,,35
custom_main_text2,1,NA,"NA","NA","NA","NA","NA",dogs2,"NA",Your friend goes ahead of you. You see your friend in the distance:,"NA","NA","NA",dogs,"NA",NA,You and your friend see the following:,"NA",What do you think your friend is saying it is big relative to?,It is big relative to other ,"NA",3359,filler,images/dog-parade-basic2_filler.png,images/great-dane_filler.png,Great Dane,big,prize-winner,big,congruent,subj,Your friend says: <br/><b>That Great Dane is big.</b>,workerid_0024,Tue Jun 23 2020 13:33:54 GMT-0700 (Pacific Daylight Time),1592944434613,jessica,yes,33,male,some_college,English,1,,2.00,,35
custom_main_text2,2,NA,"NA","NA","NA","NA","NA",dogs2,"NA",Your friend goes ahead of you. You see your friend in the distance:,"NA","NA","NA",dogs,"NA",NA,You and your friend are at a pet show and you see the following:,"NA",What do you think your friend is saying it is small relative to?,It is small relative to other ,"NA",2323,critical,images/dog-parade-basic2.png,images/pug.png,pug,small,prize-winner,small,congruent,pred,Your friend says: <br/><b>That prize-winner is a small pug.</b>,workerid_0024,Tue Jun 23 2020 13:33:54 GMT-0700 (Pacific Daylight Time),1592944434613,jessica,yes,33,male,some_college,English,1,,2.00,,35
custom_main_text2,3,NA,"NA","NA","NA","NA","NA",birds,"NA",Your friend goes ahead of you. You see your friend in the distance:,"NA","NA","NA",birds,"NA",NA,You visit your friend who works at an animal shelter and you see the following:,"NA",What do you think your friend is saying it is big relative to?,It is big relative to other ,"NA",2890,critical,images/bird-parade-basic.png,images/eagle.png,eagle,big,rescue,big,congruent,subj,Your friend says: <br/><b>That big eagle is a rescue.</b>,workerid_0024,Tue Jun 23 2020 13:33:54 GMT-0700 (Pacific Daylight Time),1592944434613,jessica,yes,33,male,some_college,English,1,,2.00,,35
custom_main_text2,4,NA,"NA","NA","NA","NA","NA",birds,"NA",Your friend goes ahead of you. You see your friend in the distance:,"NA","NA","NA",birds,"NA",NA,You and your friend see the following:,"NA",What do you think your friend is saying it is small relative to?,It is small relative to other ,"NA",3225,filler,images/bird-parade-basic_filler.png,images/hummingbird_filler.png,hummingbird,small,rescue,small,congruent,pred,Your friend says: <br/><b>That's a small hummingbird.</b>,workerid_0024,Tue Jun 23 2020 13:33:54 GMT-0700 (Pacific Daylight Time),1592944434613,jessica,yes,33,male,some_college,English,1,,2.00,,35
warmup1,1,1,pug,great dane,dogs,warmup/pug2.png,warmup/great-dane2.png,dogs2,dogs,Please label the pictures below.,This is a ,These are both ,This is a ,"NA","NA",NA,"NA","NA","NA","NA","NA",NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",workerid_0025,Tue Jun 23 2020 15:52:53 GMT-0400 (Eastern Daylight Time),1592941974016,susan,,,,graduated_college,English,2,No issues,1,none,35
warmup1,2,1,eagle,hummingbird,birds,warmup/eagle2.png,warmup/hummingbird2.png,birds,birds,Please label the pictures below.,This is a ,These are both ,This is an ,"NA","NA",NA,"NA","NA","NA","NA","NA",NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",workerid_0025,Tue Jun 23 2020 15:52:53 GMT-0400 (Eastern Daylight Time),1592941974016,susan,,,,graduated_college,English,2,No issues,1,none,35
comp_class_warmup,1,1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",buildings,comp_class_warmup,1,In the main trials you will be asked to rephrase something a person said. The utterance will contain a word that is <i>relative</i> and your task is to figure out what it is relative to. <br /> <br /> For example: <br />,"<b> Speaker A: ""The Empire State Building is tall.""</b>",<i>What do you think Speaker A meant? </i>,The Empire State Building is tall relative to other ,"buildings, skyscrapers, houses, constructions (choose one)",NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",workerid_0025,Tue Jun 23 2020 15:52:53 GMT-0400 (Eastern Daylight Time),1592941974016,susan,,,,graduated_college,English,2,No issues,1,none,35
custom_main_text1,1,NA,"NA","NA","NA","NA","NA",dogs2,"NA",Your friend goes ahead of you. You see your friend in the distance:,"NA","NA","NA",Great Danes,"NA",NA,You and your friend see the following:,"NA",What do you think your friend is saying it is big relative to?,It is big relative to other ,"NA",41957,filler,images/dog-parade-basic2_filler.png,images/great-dane_filler.png,Great Dane,big,prize-winner,big,congruent,pred,Your friend says: <br/><b>That's a big Great Dane.</b>,workerid_0025,Tue Jun 23 2020 15:52:53 GMT-0400 (Eastern Daylight Time),1592941974016,susan,,,,graduated_college,English,2,No issues,1,none,35
custom_main_text1,2,NA,"NA","NA","NA","NA","NA",birds,"NA",Your friend goes ahead of you. You see your friend in the distance:,"NA","NA","NA",birds,"NA",NA,You visit your friend who works at an animal shelter and you see the following:,"NA",What do you think your friend is saying it is big relative to?,It is big relative to other ,"NA",29571,critical,images/bird-parade-basic.png,images/eagle.png,eagle,big,rescue,big,congruent,pred,Your friend says: <br/><b>That rescue is a big eagle.</b>,workerid_0025,Tue Jun 23 2020 15:52:53 GMT-0400 (Eastern Daylight Time),1592941974016,susan,,,,graduated_college,English,2,No issues,1,none,35
custom_main_text1,3,NA,"NA","NA","NA","NA","NA",birds,"NA",Your friend goes ahead of you. You see your friend in the distance:,"NA","NA","NA",birds,"NA",NA,You and your friend see the following:,"NA",What do you think your friend is saying it is small relative to?,It is small relative to other ,"NA",9123,filler,images/bird-parade-basic_filler.png,images/hummingbird_filler.png,hummingbird,small,rescue,small,congruent,subj,Your friend says: <br/><b>That hummingbird is small.</b>,workerid_0025,Tue Jun 23 2020 15:52:53 GMT-0400 (Eastern Daylight Time),1592941974016,susan,,,,graduated_college,English,2,No issues,1,none,35
custom_main_text1,4,NA,"NA","NA","NA","NA","NA",dogs2,"NA",Your friend goes ahead of you. You see your friend in the distance:,"NA","NA","NA",dogs,"NA",NA,You and your friend are at a pet show and you see the following:,"NA",What do you think your friend is saying it is small relative to?,It is small relative to other ,"NA",18084,critical,images/dog-parade-basic2.png,images/pug.png,pug,small,prize-winner,small,congruent,subj,Your friend says: <br/><b>That small pug is a prize-winner.</b>,workerid_0025,Tue Jun 23 2020 15:52:53 GMT-0400 (Eastern Daylight Time),1592941974016,susan,,,,graduated_college,English,2,No issues,1,none,35
warmup2,1,1,sunflower,dandelion,flowers,warmup/sunflower2.png,warmup/dandelion2.png,flowers,flowers,Please label the pictures below.,This is a ,These are both ,This is a ,"NA","NA",NA,"NA","NA","NA","NA","NA",NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",workerid_0025,Tue Jun 23 2020 15:52:53 GMT-0400 (Eastern Daylight Time),1592941974016,susan,,,,graduated_college,English,2,No issues,1,none,35
warmup2,2,1,doberman,chihuahua,dogs,warmup/doberman2.png,warmup/chihuahua2.png,dogs1,dogs,Please label the pictures below.,This is a ,These are both ,This is a ,"NA","NA",NA,"NA","NA","NA","NA","NA",NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",workerid_0025,Tue Jun 23 2020 15:52:53 GMT-0400 (Eastern Daylight Time),1592941974016,susan,,,,graduated_college,English,2,No issues,1,none,35
custom_main_text2,1,NA,"NA","NA","NA","NA","NA",flowers,"NA",Your friend goes ahead of you. You see your friend in the distance:,"NA","NA","NA",sunflowers,"NA",NA,You and your friend see the following:,"NA",What do you think your friend is saying it is big relative to?,It is big relative to other ,"NA",16273,filler,images/flower-parade-basic_filler.png,images/sunflower_filler.png,sunflower,big,gift,big,congruent,subj,Your friend says: <br/><b>That sunflower is big.</b>,workerid_0025,Tue Jun 23 2020 15:52:53 GMT-0400 (Eastern Daylight Time),1592941974016,susan,,,,graduated_college,English,2,No issues,1,none,35
custom_main_text2,2,NA,"NA","NA","NA","NA","NA",dogs1,"NA",Your friend goes ahead of you. You see your friend in the distance:,"NA","NA","NA",chihuahuas,"NA",NA,You and your friend see the following:,"NA",What do you think your friend is saying it is small relative to?,It is small relative to other ,"NA",19117,filler,images/dog-parade-basic_filler.png,images/chihuahua_filler.png,chihuahua,small,service-animal,small,congruent,pred,Your friend says: <br/><b>That's a small chihuahua.</b>,workerid_0025,Tue Jun 23 2020 15:52:53 GMT-0400 (Eastern Daylight Time),1592941974016,susan,,,,graduated_college,English,2,No issues,1,none,35
custom_main_text2,3,NA,"NA","NA","NA","NA","NA",dogs1,"NA",Your friend goes ahead of you. You see your friend in the distance:,"NA","NA","NA",dogs,"NA",NA,You and your friend are at an animal training ground and you see the following:,"NA",What do you think your friend is saying it is big relative to?,It is big relative to other ,"NA",22853,critical,images/dog-parade-basic.png,images/doberman.png,doberman,big,service-animal,big,congruent,subj,Your friend says: <br/><b>That big doberman is a service-animal.</b>,workerid_0025,Tue Jun 23 2020 15:52:53 GMT-0400 (Eastern Daylight Time),1592941974016,susan,,,,graduated_college,English,2,No issues,1,none,35
custom_main_text2,4,NA,"NA","NA","NA","NA","NA",flowers,"NA",Your friend goes ahead of you. You see your friend in the distance:,"NA","NA","NA",flowers,"NA",NA,You and your friend are at their garden and you see the following:,"NA",What do you think your friend is saying it is small relative to?,It is small relative to other ,"NA",14643,critical,images/flower-parade-basic.png,images/dandelion.png,dandelion,small,gift,small,congruent,pred,Your friend says: <br/><b>That gift is a small dandelion.</b>,workerid_0025,Tue Jun 23 2020 15:52:53 GMT-0400 (Eastern Daylight Time),1592941974016,susan,,,,graduated_college,English,2,No issues,1,none,35
warmup1,1,1,great dane,pug,dogs,warmup/great-dane2.png,warmup/pug2.png,dogs2,dogs,Please label the pictures below.,This is a ,These are both ,This is a ,"NA","NA",NA,"NA","NA","NA","NA","NA",NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",workerid_0026,Tue Jun 23 2020 12:19:41 GMT-0700 (Pacific Daylight Time),1592939981957,jennifer,yes,20,female,some_college,English,2,"No, all good!",1.00,Thank you!,35
warmup1,2,1,red wood,bonsai,trees,warmup/redwood2.png,warmup/bonsai2.png,trees,trees,Please label the pictures below.,This is a ,These are both ,This is a ,"NA","NA",NA,"NA","NA","NA","NA","NA",NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",workerid_0026,Tue Jun 23 2020 12:19:41 GMT-0700 (Pacific Daylight Time),1592939981957,jennifer,yes,20,female,some_college,English,2,"No, all good!",1.00,Thank you!,35
warmup1,2,2,redwood,bonsai,trees,warmup/redwood2.png,warmup/bonsai2.png,trees,trees,Please label the pictures below.,This is a ,These are both ,This is a ,"NA","NA",NA,"NA","NA","NA","NA","NA",NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",workerid_0026,Tue Jun 23 2020 12:19:41 GMT-0700 (Pacific Daylight Time),1592939981957,jennifer,yes,20,female,some_college,English,2,"No, all good!",1.00,Thank you!,35
comp_class_warmup,1,1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",buildings,comp_class_warmup,1,In the main trials you will be asked to rephrase something a person said. The utterance will contain a word that is <i>relative</i> and your task is to figure out what it is relative to. <br /> <br /> For example: <br />,"<b> Speaker A: ""The Empire State Building is tall.""</b>",<i>What do you think Speaker A meant? </i>,The Empire State Building is tall relative to other ,"buildings, skyscrapers, houses, constructions (choose one)",NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",workerid_0026,Tue Jun 23 2020 12:19:41 GMT-0700 (Pacific Daylight Time),1592939981957,jennifer,yes,20,female,some_college,English,2,"No, all good!",1.00,Thank you!,35
custom_main_text1,1,NA,"NA","NA","NA","NA","NA",trees,"NA",Your friend goes ahead of you. You see your friend in the distance:,"NA","NA","NA",trees,"NA",NA,You and your friend see the following:,"NA",What do you think your friend is saying it is small relative to?,It is small relative to other ,"NA",9037,filler,images/tree-parade-basic_filler.png,images/bonsai_filler.png,bonsai,small,landmark,small,congruent,pred,Your friend says: <br/><b>That's a small bonsai.</b>,workerid_0026,Tue Jun 23 2020 12:19:41 GMT-0700 (Pacific Daylight Time),1592939981957,jennifer,yes,20,female,some_college,English,2,"No, all good!",1.00,Thank you!,35
custom_main_text1,2,NA,"NA","NA","NA","NA","NA",dogs2,"NA",Your friend goes ahead of you. You see your friend in the distance:,"NA","NA","NA",dogs,"NA",NA,You and your friend see the following:,"NA",What do you think your friend is saying it is big relative to?,It is big relative to other ,"NA",15248,filler,images/dog-parade-basic2_filler.png,images/great-dane_filler.png,Great Dane,big,prize-winner,big,congruent,pred,Your friend says: <br/><b>That's a big Great Dane.</b>,workerid_0026,Tue Jun 23 2020 12:19:41 GMT-0700 (Pacific Daylight Time),1592939981957,jennifer,yes,20,female,some_college,English,2,"No, all good!",1.00,Thank you!,35
custom_main_text1,3,NA,"NA","NA","NA","NA","NA",trees,"NA",Your friend goes ahead of you. You see your friend in the distance:,"NA","NA","NA",landmarks,"NA",NA,You and your friend walk to your friend's cabin in a park for the first time. You want to memorize the path and you see the following:,"NA",What do you think your friend is saying it is big relative to?,It is big relative to other ,"NA",21376,critical,images/tree-parade-basic.png,images/redwood_sign.png,redwood,big,landmark,big,congruent,subj,Your friend says: <br/><b>That big redwood is a landmark.</b>,workerid_0026,Tue Jun 23 2020 12:19:41 GMT-0700 (Pacific Daylight Time),1592939981957,jennifer,yes,20,female,some_college,English,2,"No, all good!",1.00,Thank you!,35
custom_main_text1,4,NA,"NA","NA","NA","NA","NA",dogs2,"NA",Your friend goes ahead of you. You see your friend in the distance:,"NA","NA","NA",prize-winners,"NA",NA,You and your friend are at a pet show and you see the following:,"NA",What do you think your friend is saying it is small relative to?,It is small relative to other ,"NA",11398,critical,images/dog-parade-basic2.png,images/pug.png,pug,small,prize-winner,small,congruent,subj,Your friend says: <br/><b>That small pug is a prize-winner.</b>,workerid_0026,Tue Jun 23 2020 12:19:41 GMT-0700 (Pacific Daylight Time),1592939981957,jennifer,yes,20,female,some_college,English,2,"No, all good!",1.00,Thank you!,35
warmup2,1,1,hummingbird,eagle,birds,warmup/hummingbird2.png,warmup/eagle2.png,birds,birds,Please label the pictures below.,This is a ,These are both ,This is an ,"NA","NA",NA,"NA","NA","NA","NA","NA",NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",workerid_0026,Tue Jun 23 2020 12:19:41 GMT-0700 (Pacific Daylight Time),1592939981957,jennifer,yes,20,female,some_college,English,2,"No, all good!",1.00,Thank you!,35
